year,hpi real
2007.20833333328,189.842740239066
2007.29166666662,188.553264716048
2007.37499999995,187.154940524362
2007.45833333328,186.438632994807
2007.54166666662,185.924170840298
2007.62499999995,185.485685975653
2007.70833333328,183.833639432775
2007.79166666662,181.809820169789
2007.87499999995,178.324529728808
2007.95833333328,176.587070833363
2008.04166666662,173.4237120102
2008.12499999995,171.01622695784
2008.20833333328,168.255877368235
2008.29166666662,166.661897142323
2008.37499999995,164.970895011119
2008.45833333328,162.851779007803
2008.54166666662,161.200525046955
2008.62499999995,160.444059160098
2008.70833333328,158.353259324255
2008.79166666662,157.252176131085
2008.87499999995,157.208290931854
2008.95833333328,155.261376367164
2009.04166666662,151.362880858265
2009.12499999995,148.854250457661
2009.20833333328,147.383598301589
2009.29166666662,147.447065295999
2009.37499999995,148.250023403093
2009.45833333328,148.601442713956
2009.54166666662,149.78235184504
2009.62499999995,149.367854076438
2009.70833333328,148.243107033768
2009.79166666662,147.068105318011
2009.87499999995,146.326118684592
2009.95833333328,145.322931333243
2010.04166666661,143.186802471144
2010.12499999995,141.228006578926
2010.20833333328,141.182362513316
2010.29166666661,142.708172256522
2010.37499999995,144.201118753616
2010.45833333328,144.995837256097
2010.54166666661,144.827836464639
2010.62499999995,143.515712215012
2010.70833333328,141.650462516312
2010.79166666661,140.026360932123
2010.87499999995,138.688358095009
2010.95833333328,137.291633472244
2011.04166666661,135.096878737647
2011.12499999995,133.174128396915
2011.20833333328,131.936911496957
2011.29166666661,132.395199597087
2011.37499999995,133.225059462814
2011.45833333328,134.554724223627
2011.54166666661,134.811610731194
2011.62499999995,133.915733135819
2011.70833333328,132.188689126483
2011.79166666661,130.801511459658
2011.87499999995,129.262432981726
2011.95833333328,128.160758852503
2012.04166666661,126.653404287317
2012.12499999995,125.935600267193
2012.20833333328,126.729755153918
2012.29166666661,128.776214654057
2012.37499999995,131.327796688502
2012.45833333328,133.496484466391
2012.54166666661,134.752034893118
2012.62499999995,134.398216782508
2012.70833333328,133.480310331515
2012.79166666661,133.172411444132
2012.87499999995,133.800821212503
2012.95833333328,134.076390562756
